model_name,explore_name
subscriber_analytics,on_device_activation
subscriber_analytics,unified_forecast_metric_store_actualization
subscriber_analytics,commerce_plan_switch_eligibility_agg_vw
subscriber_analytics,espn_subscription_subscriber_walk
subscriber_analytics,unified_subscriber_paid_stop_fact_vw
subscriber_analytics,unified_subscriber_partner_cannibalization_estimates_agg
subscriber_analytics,unified_subscriber_partner_evaluation
subscriber_analytics,unified_subscriber_paid_subscriber_growth
subscriber_analytics,subscription_paid_on_activation
subscriber_analytics,max_migration_daily_reporting
subscriber_analytics,charter_daily_report
subscriber_analytics,unified_finance_partner_forecast_with_actuals_vw
subscriber_analytics,unified_subscriber_signup_fact
subscriber_analytics,espn_service_subscriber_signup_fact
subscriber_analytics,d2c_promo_subscriptions
subscriber_analytics,unified_subscriber_promo_ft_cohorts
subscriber_analytics,forecast_metric_store_unified_primary
subscriber_analytics,service_subscriber_renewal_dates
subscriber_analytics,unified_subscriber_d2c_plan_switch_initiated
subscriber_analytics,sublime_subscription_original_voucher_dim
subscriber_analytics,sublime_subscription_hist
subscriber_analytics,dim_subscriptions_v
subscriber_analytics,dim_all_subscriptions_curr_v
subscriber_analytics,dim_all_subscriptions_daily_v
subscriber_analytics,family_bundle_starts_fact
subscriber_analytics,unified_stacked_subscriptions
subscriber_analytics,service_stacked_subscriptions
subscriber_analytics,tmobile_redemption
subscriber_analytics,charter_activation
subscriber_analytics,fact_signup_first_watches
subscriber_analytics,fact_service_real_time_signups
subscriber_analytics,fact_disney_real_time_signups_v2
subscriber_analytics,dim_partnership_metadata_sku_and_voucher_v
subscriber_analytics,fact_service_subscriber_reserves
subscriber_analytics,fact_unified_subscriber_reserves
subscriber_analytics,family_subscribers
subscriber_analytics,fact_subscriber_sku_switch_monitoring_v
subscriber_analytics,fact_service_espn_bundle_reserve_adjustment
subscriber_analytics,hulu_service_subscriber_signup_fact
subscriber_analytics,hulu_service_subscriber_metric_bi_agg_vw
subscriber_analytics,dss_hulu_subscriber_location
subscriber_analytics,fact_service_subscriber_metric_store_backfill_v
subscriber_analytics,fact_unified_subscriber_metric_store_backfill_v
subscriber_analytics,espn_primary_subscription_pacing
subscriber_analytics,tmobile_cannibalization
subscriber_analytics,hulu_service_subscriber_plan_switch_fact
xchannel_dq_dev,dq_facts
xchannel_dq_dev,dq_facts_latest
xchannel_dq_dev,digital_gam_promo_exposure
xchannel_dq_dev,digital_dcm_campaign_programming
xchannel_dq_dev,linear_commercial
xchannel_dq_dev,linear_commercial_archive
xchannel_dq_dev,linear_campaign_programming_archive
xchannel_dq_dev,v_tivo_linear_promo_exposure_with_campaign_programming
xchannel_dq_dev,millenia3_aiplay_isci
xchannel_dq_dev,v_dq_facts_daily_vs_hist_missing_days
xchannel_dq_dev,query_history_estimated_cost
xchannel_dq_prod,dq_facts
xchannel_dq_prod,dq_facts_latest
xchannel_dq_prod,digital_gam_promo_exposure
xchannel_dq_prod,digital_dcm_campaign_programming
xchannel_dq_prod,linear_commercial
xchannel_dq_prod,linear_commercial_archive
xchannel_dq_prod,linear_campaign_programming_archive
xchannel_dq_prod,v_tivo_linear_promo_exposure_with_campaign_programming
xchannel_dq_prod,millenia3_aiplay_isci
xchannel_dq_prod,v_dq_facts_daily_vs_hist_missing_days
xchannel_dq_prod,query_history_estimated_cost
digital_engagement,dq_adobe_clickstream_daily_kpi_metrics
digital_engagement,dq_facts
digital_engagement,dq_lookup
digital_engagement,dq_facts_latest
digital_engagement,dq_facts_lookup
digital_engagement,adobe_dq_ui_vs_conf_vs_cons
digital_engagement,storage_cost
digital_engagement,top_query_cost
digital_engagement,user_query_cost
digital_engagement,storage_cost_viewership
digital_engagement,average_cost
dss_international_analytics,content_post_launch_season_movie_agg_vw
dss_international_analytics,content_post_launch_series_movie_agg_vw
dss_international_analytics,content_post_launch_program_agg_vw
dss_international_analytics,jdr_loss_rate_proxy_emea_wave_4
dss_international_analytics,travelability_avv
dss_international_analytics,travelability_country
quicksilver_vision,alarm
quicksilver_vision,autoscaling_event
quicksilver_vision,cloud_account
quicksilver_vision,efficiency_target_values
quicksilver_vision,event
quicksilver_vision,kpi
quicksilver_vision,kpi_type
quicksilver_vision,metric
quicksilver_vision,metric_source
quicksilver_vision,metric_type
quicksilver_vision,metric_value
quicksilver_vision,scalable_object
quicksilver_vision,scalable_object_policy
quicksilver_vision,step_scaling_policy
quicksilver_vision,target_tracking
quicksilver_vision,rpm_by_task
consumption_analytics_nonprod,content_metadata_season
consumption_analytics,table_partition_lookback_days_f
consumption_analytics,ca_lookback_aggregate_f
consumption_analytics,ca_lookback_aggregate_f_v2
consumption_analytics,table_partition_writers_f
consumption_analytics,consumption_lineage_agg_hist
consumption_analytics,daily_gold_30apr2023
consumption_analytics,consumption_analytics_daily_aggregate
consumption_analytics,sixty_day_gold
nucleus,cluster
nucleus,cluster_attribute
nucleus,cluster_pending_maintenance_action
nucleus,cluster_tag
nucleus,data_store
nucleus,data_store_attribute
nucleus,data_store_attribute_pivot
nucleus,data_store_attribute_pivot_instance_details
nucleus,data_store_pending_maintenance_action
nucleus,data_store_tag
nucleus,looker_data_store_timeseries_all
nucleus,looker_data_store_product_metadata
nucleus,looker_data_store_pivot
nucleus,looker_data_store_pivot_rds_monitoring
nucleus,looker_data_store_pivot_all
nucleus,data_store_attribute_pivot_extended_active
nucleus,data_store_attribute_timeseries_extended_active
nucleus,looker_data_store_pivot_elasticsearch
nucleus,looker_data_store_pivot_rds_cost
nucleus,efficiency_factory
nucleus,looker_data_store_pivot_elasticsearch_cost
nucleus,zz_data_store_attribute_pivot
dcyphr,cm_etech
dcyphr,metadata_cloud
dcyphr,cm_etech_metadata
dcyphr,cm_azure
dcyphr,cm_gcp
dcyphr,cm_all
dcyphr,cm_all_daily
dcyphr,cm_datadog
dcyphr,cm_newrelic
dcyphr,cm_akamai
dcyphr,cm_level3
dcyphr,cm_limelight
dcyphr,aws_s3_lens
dcyphr,aws_s3_lens_cost
dcyphr,aws_s3_lens_cost_gaps_filled
dcyphr,kpi_s3_storage_all
dcyphr,cost_monthly
dcyphr,ec2_cost_by_family
dcyphr,ec2_cost_by_family_v2
dcyphr,tagging_remediation
dcyphr,plug_accout
dcyphr,cm_all_mvp_pdt
dcyphr,cm_etech_pdt_refactored
dcyphr,cm_etech_pdt_consumer
dcyphr,cm_etech_pdt_consumer_sorted
dcyphr,cm_etech_pdt_content
dcyphr,cm_etech_pdt_infrastructure_modernization
dcyphr,storage_snapshot_by_us_region
dcyphr,pop_analysis_method2
dcyphr,cm_etech_metadata_extends
dcyphr,cm_aws_and_metadata_cloud
dcyphr,mpu_cost_by_account
dcyphr,cm_etech_pdt_eng_svcs
dcyphr,cm_etech_pdt_media_engineering
dcyphr,cm_etech_pdt_consumer_products_and_platforms
dcyphr,gp2_to_gp3
dcyphr,looker_dashboards
dcyphr,aop_23_forecast
dcyphr,cm_etech_pdt_jarvis_team
dcyphr,ec2_asg_cost
dcyphr,mom_analysis
dcyphr,fargate_cost_by_us
dcyphr,cm_all_mom_monthly
dcyphr,cm_aws_v2
dcyphr,cm_all_mom
dcyphr,datadog_and_newrelic
dcyphr,mc_aop_23_fcst
dcyphr,mc_aop_23_fcst_service
dcyphr,limelight_akamai_l3
dcyphr,cm_all_v2
dcyphr,aop_23_fcst_v2
dcyphr,aop_23_fcst_service_v2
dcyphr,cm_etech_pdt_consumer_products_and_platforms_v2
dcyphr,cm_etech_pdt_consumer_v2
dcyphr,cm_etech_pdt_content_v2
dcyphr,cm_etech_pdt_eng_svcs_v2
dcyphr,cm_etech_pdt_infrastructure_modernization_v2
dcyphr,cm_etech_pdt_jarvis_team_v2
dcyphr,cm_etech_pdt_media_engineering_v2
dcyphr,cm_etech_pdt_refactored_v2
dcyphr,cm_all_mom_v2
dcyphr,cm_all_mom_v2_monthly
dcyphr,kpi_s3_v2
dcyphr,cm_all_daily_v2
dcyphr,cm_all_mvp_pdt_v2
dcyphr,cm_etech_no_active_accounts
dcyphr,cm_etech_pdt_ad_platforms_v2
dcyphr,ec2_asg_cost_v2
dcyphr,fargate_cost_by_us_v2
dcyphr,gp2_to_gp3_v2
dcyphr,storage_snapshot_by_us_region_v2
dcyphr,s3_lens_savings
dcyphr,aws_s3_lens_cost_v2
dcyphr,cm_etech_no_active_accounts_v2
dcyphr,non_active_accounts_azure_gcp
dcyphr,disney_total_cost_components_v2
dcyphr,cm_aws_and_metadata_cloud_v2
dcyphr,pop_analysis_v2
dcyphr,aws_compute_optimizer_asg
dcyphr,aws_compute_optimizer_ebs
dcyphr,aws_compute_optimizer_ec2
dcyphr,aws_compute_optimizer_lambda
dcyphr,bridge_cur_and_aws_compute_optimizer_ec2
dcyphr,aop_23_fcst_v2_2
dcyphr,aop_23_fcst_service_v2_2
dcyphr,aop_24
dcyphr,aop_24_service
dcyphr,kpi_instance_all
dcyphr,aws_trusted_advisor
dcyphr,aws_accounts
dcyphr,yp_services
dcyphr,yp_teams
dcyphr,dmed_unified_cur_mt
dcyphr,cm_aws_savers_and_spenders
dcyphr,forecast_by_teams
dcyphr,aws_idle_resource_report
dcyphr,aws_daily_by_teams
dcyphr,mariner_service_owners
dcyphr,eks_split_cost
dcyphr,aws_idle_resource_ballast_report
dcyphr,cm_all_vendors
dcyphr,cm_akamai_v2
dcyphr,cm_datadog_v2
dcyphr,databricks_cost_utc
dcyphr,cad_team_level
dcyphr,cad_tapr_level
dcyphr,cad_combined
dcyphr,cad_spending_combined
dcyphr,pop_engineering_services_v2
dcyphr,datadog_historical_and_estimated_cost
dcyphr,cm_gcp_v3
content_analytics,content_post_launch_program_agg_vw
content_analytics,content_post_launch_season_movie_agg_vw
content_analytics,content_post_launch_series_movie_agg_vw
content_analytics,content_portfolio_engagement_disney
content_analytics,content_portfolio_engagement_hulu
content_analytics,content_first_watch_service_subscriber_fact_vw
content_analytics,content_launch_reach_by_taste_segment_disney
content_analytics,content_cross_viewership_disney
content_analytics,us_disney_upcoming_launches
content_analytics,dss_content_launch_title_region
content_analytics,hulu_content_launch_title_region
content_analytics,content_launch_reach_by_global_taste_segment_hulu
content_analytics,hulu_signups_next_streams
content_analytics,dss_signup_next_streams
content_analytics,content_season_suggestions
content_analytics,spotlight_geo_breakout
content_analytics,content_season_suggestions_spotlight
content_analytics,hulu_content_title_program_dropoff
legacy_hulu_content360,agg_vod_daily_post_launch_performance
legacy_hulu_content360,agg_content_daily_performance
legacy_hulu_content360,film_actives
legacy_hulu_content360,top_films_report
legacy_hulu_content360,top_film_hours
legacy_hulu_content360,film_hours_changed
legacy_hulu_content360,agg_content_weekly_performance
legacy_hulu_content360,agg_content_monthly_performance
legacy_hulu_content360,hulu_monthly_content_performance_with_hps
legacy_hulu_content360,vw_agg_season_series_weekly_reach
legacy_hulu_content360,monthly_title_count
legacy_hulu_content360,vw_agg_season_series_monthly_reach
legacy_hulu_content360,daily_film_actives
churn_analytics,business_churn_operational_metric_store
churn_analytics,hulu_business_churn_operational_metric_store
churn_analytics,agg_loss_rate
churn_analytics,agg_loss_rate_espn
churn_analytics,agg_loss_rate_espn_ppv
churn_analytics,agg_upcoming_renewal
churn_analytics,agg_upcoming_renewal_espn
churn_analytics,dss_survival_espn
churn_analytics,agg_loss_rate_hulu
churn_analytics,disney_subscriber_renewal_dates_latam
churn_analytics,agg_loss_rate_comp
churn_analytics,op_churn_comp
ballast_waf,waf_report_details
ballast_waf,waf_report_quickview
ballast_waf,raw_ingest_413862261297_matterhorn_waf_prod
ballast_waf,waf_rules
tech_databricks,date_d
tech_databricks,qos_app_launch_events
tech_databricks,espn_cdn_fastly
tech_databricks,image_delivery_cost
cost_data_mart_databricks,cdm_aws_conformed
droid_jira,bi_tickets
compute,views
compute,compute_attribute
compute,compute_tag
compute,compute_pivot
compute,compute_ecs_pivot
compute,compute_eks_pivot
cost_data_mart,snowflake_base_usage_fact
cost_data_mart,snowflake_compute_cost_fact
cost_data_mart,snowflake_cost_agg
cost_data_mart,snowflake_cw_object_fact
cost_data_mart,snowflake_direct_usage_fact
cost_data_mart,snowflake_mv_cluster_fact
cost_data_mart,snowflake_object_team_dim
cost_data_mart,snowflake_pi_column_candidates
cost_data_mart,snowflake_storage_cost_snap
cost_data_mart,dataplat_applied_tags
cost_data_mart,dataplat_sf_compute_spend_by_tags
cost_data_mart,dataplat_sf_dag_compute_spend
cost_data_mart,dataplat_sf_dag_compute_spend_by_tags
cost_data_mart,dataplat_warehouse_size
cost_data_mart,cdm_team_daily_fact_vw
cost_data_mart,cdm_cw_team_daily_fact_vw
cost_data_mart,cdm_squad_comparative_fact_vw
cost_data_mart,cdm_service_resource_lkp_vw
cost_data_mart,snowflake_cost_month_agg
cost_data_mart,snowflake_cost_week_agg
cost_data_mart,snowflake_query_tag_vw
cost_data_mart,cdm_squad_comparative_weekly_fact_vw
cost_data_mart,cdm_inventory_vw
cost_data_mart,cdm_snowflake_cost_data_vw
cost_data_mart,cdm_snowflake_org_leader_agg
cost_data_mart,cdm_snowflake_team_org_agg
cost_data_mart,cdm_snowflake_week_tot_agg
cost_data_mart,cdm_snowflake_cost_team_org_data_vw
cost_data_mart,cdm_snowflake_org_leader_agg_vw
cost_data_mart,cdm_snowflake_team_org_agg_vw
cost_data_mart,cdm_snowflake_week_tot_agg_vw
cost_data_mart,cdm_query_cost
cost_data_mart,cdm_snflk_exec_view
cost_data_mart,cdm_snowflake_exec_vw
cost_data_mart,snowflake_tables_by_dag
cost_data_mart,snowflake_compute_cost_analysis
cost_data_mart,cdm_snowflake_compute_cost_analysis_compare_vw
cost_data_mart,cdm_snowflake_compute_cost_analysis_teams_compare
cost_data_mart,cdm_snowflake_compute_cost_analysis_org_compare
cost_data_mart,cdm_snowflake_compute_cost_analysis_wh_compare
cost_data_mart,cdm_snowflake_compute_cost_analysis_role_compare
cost_data_mart,cdm_snowflake_compute_cost_analysis_total_wkcompare
cost_data_mart,cdm_snowflake_compute_cost_analysis_total_mthcompare
cost_data_mart,cdm_snowflake_compute_cost_analysis_total_mthcompare_new
cost_data_mart,cdm_snowflake_compute_cost_analysis_wtd_cost
cost_data_mart,cdm_snowflake_compute_cost_analysis_total_change
cost_data_mart,cdm_snowflake_compute_cost_analysis_wh
cost_data_mart,cdm_snowflake_cost_analysis_vw
cost_data_mart,cdm_snowflake_compute_cost_analysis_whtop100
cost_data_mart,cdm_snowflake_compute_cost_analysis_roletop100
cost_data_mart,cdm_snowflake_compute_cost_analysis_usertop100
cost_data_mart,cdm_snowflake_compute_cost_analysis_wktowk_vw
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb_teamcompare
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb_orgcompare
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb_usertop20
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb_roletop20
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb_whtop20
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb_teamtop20
cost_data_mart,cdm_snowflake_compute_cost_analysis_ldrdb_cwnametop20
cost_data_mart,snowflake_usage_in_currency_daily
cost_data_mart,Snowflake_CW_Leadership_Teams_Data
cost_data_mart,Snowflake_Compute_Cost_Analysis_by_DAG
product_tech,dim_disney_country_region_mapping_filters
product_tech,content_post_launch_program_agg_vw
product_tech,content_post_launch_season_movie_agg_vw
product_tech,content_post_launch_series_movie_agg_vw
product_tech,gapps_engagement_agg
product_tech,glimpsev2_encoded_metadata
product_tech,peps_collection_tile_performance_hourly
product_tech,peps_set_collection_performance_hourly
product_tech,peps_post_play_overall_metrics
product_tech,gapps_disney_campaign_metadata
product_tech,gapps_element_performance_agg
product_tech,gapps_container_performance_agg
product_tech,gapps_page_performance_agg
product_tech,peps_content_language_availability_overview
product_tech,peps_title_language_engagement_pss
product_tech,peps_duplication_agg_titles
product_tech,peps_duplication_agg_containers
product_tech,peps_duplication_agg_sessions
product_tech,peps_set_distribution
product_tech,peps_set_differentiation
product_tech,peps_container_impressions
product_tech,peps_title_position_impressions
product_tech,peps_title_heatmap
product_tech,peps_title_exposure_metrics
product_tech,gapps_priority_merch
product_tech,glimpsev2_search_session_agg
product_tech,glimpsev2_search_terms_agg
product_tech,glimpsev2_search_visit_rate
product_tech,glimpsev2_search_title_to_term
product_tech,glimpsev2_search_hours_agg
product_tech,peps_iscp_metrics
product_tech,gapps_homepage_set_metrics
product_tech,gapps_homepage_set_brand_impressions
product_tech,gapps_byw_metrics
product_tech,sessions_location_resolved_summary
product_tech,rapid_cross_border_stream_daily
product_tech,vod_piracy_engagement_impact
product_tech,sharer_scoring_model
product_tech,mdrm_refined_license_events
product_tech,fact_playback_session_summary_v
product_tech,conviva
product_tech,conviva_10_sample
product_tech,qos_alerts
product_tech,playback_activity
product_tech,kss_conviva_spi
product_tech,player_framework_qos
product_tech,acct_shr_funnel
product_tech,acct_shr_funnel_cumm
product_tech,thomas_mobile_app_preloads
product_tech,thomas_mobile_app_preloads_engagement
product_tech,thomas_mobile_app_preloads_engagement2
product_tech,thomas_android_stb_engagement
product_tech,thomas_health_status_dashboard
product_tech,cross_border_stream
product_tech,rapid_cross_border_stream
product_tech,live_piracy_detection
product_tech,fact_disney_behavior_store_profiles
product_tech,fact_disney_ratings_country_mapping
product_tech,fact_disney_profile_metric_store
product_tech,profile_explore
product_tech,ux_hulk_upsell_entrypoints
product_tech,ux_hulk_upsell_accts
product_tech,ux_hulk_upsell_path
product_tech,ux_hulk_upsell_path_accounts
product_tech,ux_hulk_upsell_title_accounts
product_tech,ux_content_engagement
product_tech,cl_collections_tiles
product_tech,cl_collections_set
product_tech,cl_collections_content
product_tech,ux_major_navigation
product_tech,ux_major_navigation_content
product_tech,ux_shop_disney_interactions
product_tech,ux_shop_disney_profiles
product_tech,ux_onetrust_cmp_agg
product_tech,ux_user_nav_paths
product_tech,ux_user_nav_paths_agg
product_tech,watchlist_engagement
product_tech,watchlist_daily_engagement
product_tech,counts_for_calculating_reach_shares
product_tech,dim_disney_avatar_profiles
product_tech,dim_disney_avatar_accounts
product_tech,ux_watch_id_qa
product_tech,glimpsev2_conversion_funnel_lp_cd
product_tech,glimpsev2_conversion_funnel_lp_web_prod
product_tech,glimpsev2_conversion_funnel_prod
product_tech,dim_disney_content_metadata_sf
legacy_hulu_subs360,subscription_executive_dashboard_marketing_campaigns
legacy_hulu_subs360,agg_subscriber_360
latam_research,rating_month_current
latam_research,rating_fiscal_year
latam_research,ec_2connections_test_tv_rtg
latam_research,rating_content_current_espn
latam_research,marketing_streaming_database
latam_research,consumer_insights_awareness_intent_latam
engagement_analytics,engagement_device_agg
engagement_analytics,dase_daily
engagement_analytics,dase_weekly
engagement_analytics,dase_monthly
engagement_analytics,product_type_ad_model_engagement_view
engagement_analytics,hulk_engagement_overview
engagement_analytics,audience_segmentation_engagement
engagement_analytics,ads_engagement
engagement_analytics,international_engagement_overview
engagement_analytics,charter_monthly_engagement
subscriber_data_solutions,subscription_hist_difference_by_column_tmp
subscriber_data_solutions,dim_subscriptions_pct_diff
commerce_analytics,dim_disney_country_region_mapping
commerce_analytics,purchase_streaming_country_mismatch_first8_d
commerce_analytics,flexible_routing_impact
commerce_analytics,payment_switches
commerce_analytics,subscription_recovery
commerce_analytics,transaction_datos_events
commerce_analytics,rep_disney_enter_risk_rate
commerce_analytics,ineligible_subscription_tracking
commerce_analytics,double_billed_invoices
commerce_analytics,pricing_arbitrage_commerce
commerce_analytics,purchase_streaming_country_mismatch
commerce_analytics,purchase_streaming_country_mismatch_v2
commerce_analytics,sub_state_movements
commerce_analytics,disney_risk_recovery_pop
commerce_analytics,disney_enter_risk_rate_pop
commerce_analytics,dim_disney_country_region_mapping_filter
dss_international_analytics_view,content_post_launch_season_movie_agg_vw
dss_international_analytics_view,unified_subscriber_metric_bi_agg_vw
tech_databricks_unity,country_region_dim_vw
tech_databricks_unity,qos_app_launch_sessions
tech_databricks_unity,dplus_app_release_agg_roku
tech_databricks_unity,qos_app_launch_events
tech_databricks_unity,thomas_deeplinks_dashboard
tech_databricks_unity,offline_downloads
tech_databricks_unity,concurrent_streams_historical
tech_databricks_unity,concurrent_streams_title
tech_databricks_unity,perc_accounts_by_num_of_concurrency
tech_databricks_unity,concurrent_streams_predictions
tech_databricks_unity,concurrent_streams_prediction_errors
tech_databricks_unity,concurrent_streams_events
tech_databricks_unity,encoding_stack_distribution
tech_databricks_unity,dplus_app_adoption
tech_databricks_unity,dss_event_see_casita_householdscore
tech_databricks_unity,cdn_image_logs_summary_agg
tech_databricks_unity,meta_artwork
tech_databricks_unity,cdn_image_logs_variants
bda,fact_quality_check
bda,puf_latency
experimentation,test_assignments_view
experimentation,daily_assignment_counts
experimentation,familiarity_mvp_dev
experimentation,experiment_results_test
experimentation,summary_stats_test
experimentation,bda_playback
experimentation,familiarity_result_test
acquisition,Media360
acquisition,elap_disney
acquisition,elap_espn
subscriber_core_data_science_dev,monthly_forecast_reference_v
subscriber_core_data_science_dev,processor_transaction
subscriber_core_data_science_dev,processor_model_performance
subscriber_core_data_science_dev,historical_survival_metrics_v
bundle_analytics,subscriber_overlap_ccv2
acquisition_hulu,oo_hulu
lifecycle_decision_science,disney_bundle_email_click_to_convert_agg_vw
lifecycle_decision_science,disney_bundle_inapp_click_to_convert_agg_vw
lifecycle_decision_science,espnplus_email_campaigns_winback_agg
lifecycle_decision_science,espnplus_unified_email_account_agg
lifecycle_decision_science,espnplus_longitudinal_holdout_results
ad_platforms,agg_up_delivery_context
cost_data_mart_databricks_unity,databricks_cost_utc
cost_data_mart_databricks_unity,databricks_cost_utc_s3
cost_data_mart_databricks_unity,databricks_cost_utc_unity
datasci_content,date_dim_vw
datasci_content,dplus_content_forecast
datasci_content,dbt_content_forecast
data_qe,acquisition_qa_meta_ad_level_platform_vs_sf_metrics_diff_view
data_qe,acquisition_qa_meta_ad_level_platform_vs_sf_conversions_diff_view
data_qe,acquisition_qa_disney_meta_platform_vs_sf_conversions_diff_view
data_qe,acquisition_qa_disney_meta_platform_vs_sf_metrics_diff_view
data_qe,acquisition_qa_dv360_platform_metrics_view
data_qe,acquisition_qa_dv360_sf_metrics_view
data_qe,acquisition_qa_dv360_platform_vs_sf_metrics_diff_view
data_qe,acquisition_qa_sa360_platform_vs_sf_metrics_advertiser_diff_view
data_qe,acquisition_qa_sa360_platform_vs_sf_metrics_campaign_diff_view
data_qe,acquisition_qa_oath_platform_vs_sf_metrics_diff_view
partner_portal,tickets
partner_portal,ticket_assignment_changes
partner_portal,ticket_comments
partner_portal,ticket_links
partner_portal,ticket_severity_changes
partner_portal,ticket_status_changes
partner_portal,partners
partner_portal,user_profiles
partner_portal,adk_projects
partner_portal,adk_devices
partner_portal,adk_test_executions
partner_portal_dev,tickets
partner_portal_dev,ticket_assignment_changes
partner_portal_dev,ticket_comments
partner_portal_dev,ticket_links
partner_portal_dev,ticket_severity_changes
partner_portal_dev,ticket_status_changes
partner_portal_dev,partners
partner_portal_dev,user_profiles
partner_portal_dev,adk_projects
partner_portal_dev,adk_devices
partner_portal_dev,adk_test_executions
ballast_waf_dev,waf_report_details_dev
ballast_waf_dev,waf_report_quickview_dev
ballast_waf_dev,waf_rules_dev
supply_chain_visibility,supplier_identification
supply_chain_visibility,looker_tr_noncompliant_tiers
dre,test_datahub_lineage_target_vw
dre,test_datahub_lineage_source_vw
cdp,audience_tables_metadata
cdp,snowflake_cost_daily_agg
cdp,audience_ccpa_gdpr_requests_mvw
cdp,audience_service_subscriber_dim_vw
cdp,audience_braze_users_update_disney_delete_store
cdp,audience_braze_users_update_star_delete_store
cdp,audience_braze_users_update_disney_snapshot
cdp,audience_braze_users_update_star_vw
cdp,audience_dnsmi_requests_mvw
cdp,audience_subscriber_dim_vw
cdp,audience_subscriber_dim
cdp,audience_braze_users_update_star_snapshot
cdp,audience_profile_dim_vw
bitools_360,fact_bi_tools_activity
bitools_360,dp_view_metrics_prod
personalization,collection_title_count
dss_accounting,payment_charge_to_billing
dss_accounting,billing_invoices_no_payment
dss_accounting,payment_charge_no_invoice
dss_accounting,payment_refund
rp2_poc,agg_playback_revenue_clicks_viewthru_day_est
rp2_poc,playback_revenue_clicks_viewthru_day_est
rp2_poc,video
rp2_poc,playback_day_est
rp2_poc,playback_viewthru_day_est
adobe_clickstream,user_session
datasci_d2c_propensity,production_cws_bundle_upgrade_propensity_operational
datasci_d2c_propensity,production_cws_bundle_upgrade_propensity_metrics
datasci_d2c_propensity,production_cws_reconnect_propensity_operational
core_experimentation,session_service_values
core_experimentation,session_service_values_anonymous
consumer_insights,qualtrics_ingest_parsed
consumer_insights,daily_account_subscription_engagement_agg_vw
consumer_insights,account_subscriber_sk_id_dim_vw
consumer_insights,audience_service_subscriber_dim_vw
experiment_insights,ooh_session_tracking
marsci_acquisition,mmm_simulation_output
